job title,company name,location,skills,links
HR Generalist,365 Ecology -,"Sheikh Zayed, Giza, Egypt ",Full TimeEntry Level · 1 - 3 Yrs of Exp · Human Resources · Human Resources (HR) · Business Writing · Recruitment · Personnel · Microsoft Office · HR · English,https://wuzzuf.net/jobs/p/3MFq1FFhK2gN-HR-Generalist-365-Ecology-Giza-Egypt?o=57&l=sp&t=sj&a=hr|search-v3|hpb
HR Generalist - Manufacturing,Confidential -,"New Cairo, Cairo, Egypt ",Full TimeExperienced · 2 - 3 Yrs of Exp · Human Resources · Recruitment · Human Resources (HR) · Microsoft Office · Personnel · English · Communication Skills · Communication · Computer Skills · Skills,https://wuzzuf.net/jobs/p/vHPexFziWJko-HR-Generalist---Manufacturing-Cairo-Egypt?o=58&l=sp&t=sj&a=hr|search-v3|hpb
Senior HR Recruiter,Petra Properties -,"New Cairo, Cairo, Egypt ",Full TimeExperienced · 3 - 8 Yrs of Exp · Human Resources · Human Resources (HR) · Human Resources · Recruiting · Recruiter · Recruitment · Microsoft Office · Real Estate · Real Estate Sales · Property Sales,https://wuzzuf.net/jobs/p/YklRH6DCh7ZL-Senior-HR-Recruiter-Petra-Properties-Cairo-Egypt?o=59&l=sp&t=sj&a=hr|search-v3|hpb
HR Specialist,Confidential -,"Giza, Egypt ",Full TimeExperienced · 5+ Yrs of Exp · Administration · Human Resources · Human Resources · Human Resources (HR) · Social Insurance · Payroll · Personnel · Training · Microsoft Office · Recruitment,https://wuzzuf.net/jobs/p/AMjvHRGomtq7-HR-Specialist-Giza-Egypt?o=60&l=sp&t=sj&a=hr|search-v3|hpb
job title,company name,location,skills,links
HR Operations & HRMIS Manager SAP User,Sinai Sons Company -,"Nasr City, Cairo, Egypt ",Full TimeManager · 7 - 10 Yrs of Exp · Human Resources · SAP · Human Resources (HR) · HRIS · Payroll · Personnel · HR Management · Microsoft Office · Management · Operations,https://wuzzuf.net/jobs/p/Bf3qmhQR9Cvo-HR-Operations-HRMIS-Manager-SAP-User-Sinai-Sons-Company-Cairo-Egypt?o=91&l=sp&t=sj&a=hr|search-v3|hpb
HR Coordinator,Confidential -,"Dokki, Giza, Egypt ",Full TimeExperienced · 5 - 10 Yrs of Exp · Human Resources · Administration · HR · Communication skills · Hr coordinator · Human Resources (HR) · Labor Law · MS Office · Payroll · Recruitment,https://wuzzuf.net/jobs/p/65pEcSeigN05-HR-Coordinator-Giza-Egypt?o=92&l=sp&t=sj&a=hr|search-v3|hpb
HR Business Partner,WUZZUF -,"Maadi, Cairo, Egypt ",Full TimeExperienced · 6 - 9 Yrs of Exp · Human Resources · Human Resources · HRBP · Recruitment · Performance Management · Employee Relations · Manpower Planning,https://wuzzuf.net/jobs/p/nRmevTXROfjp-HR-Business-Partner-WUZZUF-Cairo-Egypt?o=93&l=sp&t=sj&a=hr|search-v3|hpb
HR Manager - Tech,Atomica -,"Cairo, Egypt ",Full TimeWork From HomeManager · 8+ Yrs of Exp · Human Resources · Human Resources (HR) · Recruiting · Recruitment · Interviewing · Screening · Hiring · SHRM · SPHR · Personnel,https://wuzzuf.net/jobs/p/P3bWVHPE0hA2-HR-Manager---Tech-Atomica-Cairo-Egypt?o=94&l=sp&t=sj&a=hr|search-v3|hpb
HR Admin Assistant,KB Architects  -,"Maadi, Cairo, Egypt ",Full TimeExperienced · 3 - 8 Yrs of Exp · females_only · Administration · Human Resources · Administration · Communication · Education · English · HR · Management · Microsoft Office · office,https://wuzzuf.net/jobs/p/w8CybVnHbwWZ-HR-Admin-Assistant-KB-Architects-Cairo-Egypt?o=95&l=sp&t=sj&a=hr|search-v3|hpb
HR Generalist,Confidential -,"Cairo, Egypt ",Full TimeExperienced · 5+ Yrs of Exp · Human Resources · Human Resources · Personnel · Human Resources (HR) · Business Administration · HR · Microsoft Office,https://wuzzuf.net/jobs/p/MmksSyfDvuGG-HR-Generalist-Cairo-Egypt?o=96&l=sp&t=sj&a=hr|search-v3|hpb
Senior HR Specialist,dkt Egypt -,"Nasr City, Cairo, Egypt ",Full TimeExperienced · 4 - 6 Yrs of Exp · Human Resources · Pharma · Human Resources (HR) · Personnel · English · Human · Microsoft Office · Recruitment · Microsoft · Communication,https://wuzzuf.net/jobs/p/mkEc8prNKPrc-Senior-HR-Specialist-dkt-Egypt-Cairo-Egypt?o=97&l=sp&t=sj&a=hr|search-v3|hpb
HR Specialist,Edara Property Management -,"Sheikh Zayed, Giza, Egypt ",Full TimeExperienced · 2 - 4 Yrs of Exp · Human Resources · HR · Human Resources (HR) · Recruitment · HR Certificate · Microsoft Office,https://wuzzuf.net/jobs/p/egLPfNQd1lUO-HR-Specialist-Edara-Property-Management-Giza-Egypt?o=98&l=sp&t=sj&a=hr|search-v3|hpb
