job title,company name,location,skills,links
Junior Java Backend Developer,kartngo -,"Cairo, Egypt ",Full TimeWork From HomeEntry Level · 0 - 4 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Java · JavaScript · API · GWT · Computer Science · XML · Information Technology (IT) · JSON,https://wuzzuf.net/jobs/p/u9hmYAI3E3Y7-Junior-Java-Backend-Developer-kartngo-Cairo-Egypt?o=26&l=sp&t=sj&a=java|search-v3|hpb
Java Developer, Qeema -,"New Nozha, Cairo, Egypt ",Full TimeEntry Level · 1 - 3 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Information Technology (IT) · Java · Software Development · Communication,https://wuzzuf.net/jobs/p/3Bh5ZeheCjIG-Java-Developer-Qeema-Cairo-Egypt?o=27&l=sp&t=sj&a=java|search-v3|hpb
Java Software Developer,4GTSS -,"Cairo, Egypt ",Full TimeEntry Level · 1 - 2 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Spring · Hibernate · JPA · Java Jee · Engineering · Java · Information Technology (IT) · Unit Testing,https://wuzzuf.net/jobs/p/W83LmNH8RvYB-Java-Software-Developer-4GTSS-Cairo-Egypt?o=28&l=sp&t=sj&a=java|search-v3|hpb
Java Developer,Advansys ESC -,"Nasr City, Cairo, Egypt ",Full TimeExperienced · 2 - 4 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Information Technology (IT) · Java · Spring Boot · SQL · Algorithms · Computer Science · English · JPA,https://wuzzuf.net/jobs/p/ePsjl1YRHKMg-Java-Developer-Advansys-ESC-Cairo-Egypt?o=29&l=sp&t=sj&a=java|search-v3|hpb
"Senior Automation Testing Engineer [Selenium, NUnit/JUnit, C#,Java]",FlairsTech -,"Maadi, Cairo, Egypt ",Full TimeExperienced · 3 - 6 Yrs of Exp · IT/Software Development · Quality · Engineering - Telecom/Technology · Agile · Computer Science · Git · Information Technology (IT) · Java · QA · Scrum,https://wuzzuf.net/jobs/p/ephorT7dbSqF-Senior-Automation-Testing-Engineer-Selenium-NUnitJUnit-CJava-FlairsTech-Cairo-Egypt?o=30&l=sp&t=sj&a=java|search-v3|hpb
job title,company name,location,skills,links
Java Backend Developer,kartngo -,"Cairo, Egypt ",Full TimeWork From HomeExperienced · 2 - 4 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Java · JavaScript · API · GWT,https://wuzzuf.net/jobs/p/MUWmJjTrD7ZW-Java-Backend-Developer-kartngo-Cairo-Egypt?o=31&l=sp&t=sj&a=java|search-v3|hpb
Senior Backend Engineer - Java,WorkMotion -,"Maadi, Cairo, Egypt ",Full TimeWork From HomeExperienced · 4+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Information Technology (IT) · engineer · Java · Spring · Spring Boot · Software engineer · Software Development · Back-End Development,https://wuzzuf.net/jobs/p/5M0jAxyhL4Iy-Senior-Backend-Engineer---Java-WorkMotion-Cairo-Egypt?o=32&l=sp&t=sj&a=java|search-v3|hpb
Full Stack Java Developer,Systems Limited -,"Cairo, Egypt ",Full TimeEntry Level · 1 - 5 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Java · MongoDB · MySQL · JUnit · Mockito · Jenkins · spinnaker · Docker,https://wuzzuf.net/jobs/p/2Awj2jwiWiPC-Full-Stack-Java-Developer-Systems-Limited-Cairo-Egypt?o=33&l=sp&t=sj&a=java|search-v3|hpb
Android Developer (Java & Kotlin)– Mid level,GameOn for Information Solutions -,"Sheikh Zayed, Giza, Egypt ",Full TimeExperienced · 2 - 5 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Android · Android SDK · Computer Science · Information Technology (IT) · Mobile Development · APIs · Software Development,https://wuzzuf.net/jobs/p/6rJAJZ2MwVel-Android-Developer-Java-Kotlin–-Mid-level-GameOn-for-Information-Solutions-Giza-Egypt?o=34&l=sp&t=sj&a=java|search-v3|hpb
Java Technical Lead,KnowledgeNet -,"Nasr City, Cairo, Egypt ",Full TimeManager · 6+ Yrs of Exp · IT/Software Development · Operations/Management · Engineering - Telecom/Technology · Computer Science · Computer Engineering · Testing · Design · Spring Stack · Core · MVC,https://wuzzuf.net/jobs/p/sA7odtNxj6a7-Java-Technical-Lead-KnowledgeNet-Cairo-Egypt?o=35&l=sp&t=sj&a=java|search-v3|hpb
Senior/Lead Java Developer,GlobalLogic Croatia d.o.o.  -,"Zagreb, Croatia ",Full TimeManager · 5 - 20 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Java · Java EE · Spring · spring Framework · Hibernate · SQL · REST · Microservices,https://wuzzuf.net/jobs/p/cgLshXYvKuOT-SeniorLead-Java-Developer-GlobalLogic-Croatia-d-o-o-Zagreb-Croatia?o=36&l=sp&t=sj&a=java|search-v3|hpb
Senior Java Developer,DMS -,"Heliopolis, Cairo, Egypt ",Full TimeExperienced · 4 - 6 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Computer Science · Hibernate · Information Technology (IT) · J2EE · Java · Oracle · ORM · Software Development,https://wuzzuf.net/jobs/p/Mae0NNvzkZuf-Senior-Java-Developer-DMS-Cairo-Egypt?o=37&l=sp&t=sj&a=java|search-v3|hpb
Senior Java Full-stack Developer,Sceel.io -,"Maadi, Cairo, Egypt ",Full TimeWork From HomeExperienced · 5+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Java · Android · Debugging · Frameworks · Frontend · Linux · Spring · Spring Boot,https://wuzzuf.net/jobs/p/4xH12n5LtMTx-Senior-Java-Full-stack-Developer-Sceel-io-Cairo-Egypt?o=38&l=sp&t=sj&a=java|search-v3|hpb
Senior Java Developer (Backend),Aman -,"Giza, Egypt ",Full TimeExperienced · 2 - 3 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Computer Science · Information Technology (IT) · Computer Engineering · HTML · MVC · CSS · SQL · XML,https://wuzzuf.net/jobs/p/yWDnuccOpHK2-Senior-Java-Developer-Backend-Aman-Giza-Egypt?o=39&l=sp&t=sj&a=java|search-v3|hpb
Senior Java Developer (Kotlin),Kick Start Interactive -,"Dokki, Giza, Egypt ",Full TimeExperienced · 8+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · coding · Computer Science · Java · Kotlin · APIs · Information Technology (IT) · Software Engineering · Software Development,https://wuzzuf.net/jobs/p/xJ96OH0F7iFL-Senior-Java-Developer-Kotlin-Kick-Start-Interactive-Giza-Egypt?o=40&l=sp&t=sj&a=java|search-v3|hpb
Senior Java Developer (Remotely),The Group -,"Cairo, Egypt ",Full TimeWork From HomeExperienced · 5 - 8 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · JavaScript · Spring Boot · AJAX · XPath · MySQL · J2EE · Computer Science · Information Technology (IT),https://wuzzuf.net/jobs/p/0ZW6E1XyT1qS-Senior-Java-Developer-Remotely-The-Group-Cairo-Egypt?o=41&l=sp&t=sj&a=java|search-v3|hpb
Java Developer / Springboot 2,GetTechForce.com -,"Cairo, Egypt ",Full TimeWork From HomeExperienced · 3+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Java · backend · Computer Science · E2E · Information Technology (IT) · Integration · J2EE · Kafka,https://wuzzuf.net/jobs/p/7OkDdemG9ofX-Java-Developer-Springboot-2-GetTechForce-com-Cairo-Egypt?o=42&l=sp&t=sj&a=java|search-v3|hpb
Java Developer,Perfect Presentation -,"6th of October, Giza, Egypt ",Full TimeExperienced · 4 - 6 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Java · Software Development · Information Technology (IT) · Computer Science · MVC · Spring · jQuery · JavaScript,https://wuzzuf.net/jobs/p/Qwc3JwqSqi3r-Java-Developer-Perfect-Presentation-Giza-Egypt?o=43&l=sp&t=sj&a=java|search-v3|hpb
Java Senior Technical Lead,LINK Development -,"Maadi, Cairo, Egypt ",Full TimeManager · 10+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Information Technology (IT) · Computer Science · Java · Computer Engineering · Spring Boot · Java EE · Spring MVC · OOP,https://wuzzuf.net/jobs/p/tGkehv2llIkz-Java-Senior-Technical-Lead-LINK-Development-Cairo-Egypt?o=44&l=sp&t=sj&a=java|search-v3|hpb
